word	freq	pinyin
二地主	53741	erdizhu
二姓之好	53740	erxingzhihao
二把刀	53739	erbadao
二把手	53738	erbashou
二次曲线	53737	erciquxian
二次能源	53736	ercinengyuan
二氧化物	53735	eryanghuawu
二氧化硅	53734	eryanghuagui
二氧化硫	53733	eryanghualiu
二氧化碳	53732	eryanghuatan
二氧化锰	53731	eryanghuameng
二竖为虐	53730	ershuweinve
二者不可得兼	53729	erzhebukedejian
二茬	53728	ercha
二话不说	53727	erhuabushuo
二话没说	53726	erhuameishuo
二郎腿	53725	erlangtui
二重	53724	erchong
二重唱	53723	erchongchang
二重奏	53722	erchongzou
二重性	53721	erchongxing
二重根	53720	erchonggen
二锅头	53719	erguotou
二面角	53718	ermianjiao
二龙戏珠	53717	erlongxizhu
于今为烈	53716	yujinweilie
于安思危	53715	yuansiwei
于家为国	53714	yujiaweiguo
于心何忍	53713	yuxinheren
于思	53712	yusai
于飞之乐	53711	yufeizhile
亏待	53710	kuidai
亏得	53709	kuide
亏心短行	53708	kuixinduanxing
亏折	53707	kuizhe
亏空	53706	kuikong
亏累	53705	kuilei
云中仙鹤	53704	yunzhongxianhe
云中白鹤	53703	yunzhongbaihe
云交雨合	53702	yunjiaoyuhe
云兴霞蔚	53701	yunxingxiawei
云冈石窟	53700	yungangshiku
云净天空	53699	yunjingtiankong
云南	53698	yunnan
云合响应	53697	yunhexiangying
云合景从	53696	yunhejingcong
云合雾集	53695	yunhewuji
云和	53694	yunhe
云堦月地	53693	yunjieyuedi
云天雾地	53692	yuntianwudi
云头	53691	yuntou
云尤雨殢	53690	yunyouyuti
云屯席卷	53689	yuntunxijuan
云屯星聚	53688	yuntunxingju
云屯森立	53687	yuntunsenli
云屯蚁聚	53686	yuntunyiju
云屯雨集	53685	yuntunyuji
云屯雾散	53684	yuntunwusan
云屯雾集	53683	yuntunwuji
云屯飙散	53682	yuntunbiaosan
云屯鸟散	53681	yuntunniaosan
云山雾罩	53680	yunshanwuzhao
云岭	53679	yunling
云布雨施	53678	yunbuyushi
云布雨润	53677	yunbuyurun
云开见天	53676	yunkaijiantian
云开见日	53675	yunkaijianri
云开雾散	53674	yunkaiwusan
云悲海思	53673	yunbeihaisi
云情雨意	53672	yunqingyuyi
云愁海思	53671	yunchouhaisi
云愁雨怨	53670	yunchouyuyuan
云扰幅裂	53669	yunraofulie
云收雨散	53668	yunshouyusan
云散	53667	yunsan
云散风流	53666	yunsanfengliu
云景	53665	yunjing
云朝雨暮	53664	yunzhaoyumu
云期雨信	53663	yunqiyuxin
云期雨约	53662	yunqiyuyue
云树之思	53661	yunshuzhisi
云梢	53660	yunshao
云泥之别	53659	yunnizhibie
云泥之差	53658	yunnizhicha
云泥异路	53657	yunniyilu
云泥殊路	53656	yunnishulu
云消雨散	53655	yunxiaoyusan
云消雾散	53654	yunxiaowusan
云涌	53653	yunyong
云涌风飞	53652	yunyongfengfei
云涌飙发	53651	yunyongbiaofa
云淡风轻	53650	yundanfengqing
云烟过眼	53649	yunyanguoyan
云片糕	53648	yunpiangao
云程万里	53647	yunchengwanli
云程发轫	53646	yunchengfaren
云窗雾槛	53645	yunchuangwujian
云翻雨覆	53644	yunfanyufu
云舒霞卷	53643	yunshuxiajuan
云行雨施	53642	yunxingyushi
云行雨洽	53641	yunxingyuqia
云趋鹜赴	53640	yunquwufu
云过天空	53639	yunguotiankong
云量	53638	yunliang
云阶月地	53637	yunjieyuedi
云雀	53636	yunque
云集响应	53635	yunjixiangying
云集景从	53634	yunjijingcong
云集景附	53633	yunjijingfu
云雨	53632	yunyu
云雨巫山	53631	yunyuwushan
云雾迷蒙	53630	yunwumimeng
云飞泥沉	53629	yunfeinichen
云飞雨散	53628	yunfeiyusan
云龙风虎	53627	yunlongfenghu
互为	53626	huwei
互为因果	53625	huweiyinguo
互为表里	53624	huweibiaoli
互剥痛疮	53623	hubotongchuang
互助	53622	huzhu
互助组	53621	huzhuzu
互惠互利	53620	huhuihuli
互敬互爱	53619	hujinghuai
互派	53618	hupai
互济	53617	huji
互爱	53616	huai
互相	53615	huxiang
互相推诿	53614	huxiangtuiwei
互相标榜	53613	huxiangbiaobang
互见	53612	hujian
互谅	53611	huliang
互谅互让	53610	hulianghurang
互通有无	53609	hutongyouwu
五一国际劳动节	53608	wuyiguojilaodongjie
五一节	53607	wuyijie
五世其昌	53606	wushiqichang
五亲六眷	53605	wuqinliujuan
五体投地	53604	wutitoudi
五体投诚	53603	wutitoucheng
五侯七贵	53602	wuhouqigui
五侯蜡烛	53601	wuhoulazhu
五内	53600	wunei
五内俱崩	53599	wuneijubeng
五内如焚	53598	wuneirufen
五冬六夏	53597	wudongliuxia
五分	53596	wufen
五华	53595	wuhua
五台	53594	wutai
五台山	53593	wutaishan
五号	53592	wuhao
五合六聚	53591	wuheliuju
五四青年节	53590	wusiqingnianjie
五大三粗	53589	wudasancu
五官科	53588	wuguanke
五尺之僮	53587	wuchizhitong
五尺之童	53586	wuchizhitong
五尺竖子	53585	wuchishuzi
五尺童子	53584	wuchitongzi
五岭	53583	wuling
五心六意	53582	wuxinliuyi
五抢六夺	53581	wuqiangliuduo
五斗折腰	53580	wudouzheyao
五斗柜	53579	wudougui
五斗橱	53578	wudouchu
五方杂处	53577	wufangzachu
五星红旗	53576	wuxinghongqi
五更	53575	wugeng
五更天	53574	wugengtian
五月节	53573	wuyuejie
五服	53572	wufu
五毒	53571	wudu
五毒俱全	53570	wudujuquan
五申三令	53569	wushensanling
五男二女	53568	wunanernv
五石六鹢	53567	wushiliuyi
五积六受	53566	wujiliushou
五经扫地	53565	wujingsaodi
五羊	53564	wuyang
五羖大夫	53563	wugudafu
五胡十六国	53562	wuhushiliuguo
五脊六兽	53561	wujiliushou
五脏六腑	53560	wuzangliufu
五色相宣	53559	wusexiangxuan
五节	53558	wujie
五花大绑	53557	wuhuadabang
五蕴皆空	53556	wuyunjiekong
五藏六府	53555	wuzangliufu
五虚六耗	53554	wuxuliuhao
五行	53553	wuxing
五行俱下	53552	wuxingjuxia
五行八作	53551	wuhangbazuo
五行并下	53550	wuhangbingxia
五行生克	53549	wuxingshengke
五角六张	53548	wujiaoliuzhang
五角大楼	53547	wujiaodalou
五言绝句	53546	wuyanjueju
五言长城	53545	wuyanchangcheng
五谷不分	53544	wugubufen
五谷不升	53543	wugubusheng
五谷杂粮	53542	wuguzaliang
五车腹笥	53541	wuchefusi
五里雾中	53540	wuliwuzhong
五金行	53539	wujinhang
五陵年少	53538	wulingnianshao
五陵英少	53537	wulingyingshao
五雀六燕	53536	wuqueliuyan
五零二落	53535	wulingerluo
五零四散	53534	wulingsisan
五雷轰顶	53533	wuleihongding
五音六律	53532	wuyinliulv
五颜六色	53531	wuyanliuse
五风十雨	53530	wufengshiyu
五马分尸	53529	wumafenshi
五黄六月	53528	wuhuangliuyue
五鼎万钟	53527	wudingwanzhong
井中求火	53526	jingzhongqiuhuo
井中视星	53525	jingzhongshixing
井井有序	53524	jingjingyouxu
井井有方	53523	jingjingyoufang
井井有条	53522	jingjingyoutiao
井井有法	53521	jingjingyoufa
井井有绪	53520	jingjingyouxu
井台	53519	jingtai
井喷	53518	jingpen
井场	53517	jingchang
井底	53516	jingdi
井底之蛙	53515	jingdizhiwa
井底虾蟆	53514	jingdixiama
井底蛤蟆	53513	jingdihama
井底鸣蛙	53512	jingdimingwa
井水不犯河水	53511	jingshuibufanheshui
井渫不食	53510	jingxiebushi
随时随地	53510	suishisuidi
井渫莫食	53509	jingxiemoshi
井然有序	53508	jingranyouxu
井然有条	53507	jingranyoutiao
井管拘墟	53506	jingguanjuxu
井臼亲操	53505	jingjiuqincao
井蛙之见	53504	jingwazhijian
亘古不灭	53503	gengubumie
亘古奇闻	53502	genguqiwen
亘古未有	53501	genguweiyou
亚于	53500	yayu
亚太地区	53499	yataidiqu
亚当	53498	yadang
亚得里亚海	53497	yadeliyahai
亚肩叠背	53496	yajiandiebei
亚肩迭背	53495	yajiandiebei
亚非拉	53494	yafeila
亚马孙河	53493	yamasunhe
些个	53492	xiege
些小	53491	xiexiao
些微	53490	xiewei
些许	53489	xiexu
些须	53488	xiexu
亟亟	53487	jiji
亟疾苛察	53486	jijikecha
亟须	53485	jixu
亡不待夕	53484	wangbudaixi
亡不旋跬	53483	wangbuxuankui
亡不旋踵	53482	wangbuxuanzhong
亡佚	53481	wangyi
亡党	53480	wangdang
亡友	53479	wangyou
亡可奈何	53478	wangkenaihe
亡命	53477	wangming
亡命之徒	53476	wangmingzhitu
亡国	53475	wangguo
亡国之器	53474	wangguozhiqi
亡国之声	53473	wangguozhisheng
亡国之社	53472	wangguozhishe
亡国之音	53471	wangguozhiyin
亡国大夫	53470	wangguodafu
亡国奴	53469	wangguonu
亡国灭种	53468	wangguomiezhong
亡国破家	53467	wangguopojia
亡失	53466	wangshi
亡戟得矛	53465	wangjidemao
亡故	53464	wanggu
亡灵	53463	wangling
亡猿灾木	53462	wangyuanzaimu
亡猿祸木	53461	wangyuanhuomu
亡矢遗镞	53460	wangshiyizu
亡秦三户	53459	wangqinsanhu
亡羊之叹	53458	wangyangzhitan
亡羊得牛	53457	wangyangdeniu
亡羊补牢	53456	wangyangbulao
亡魂	53455	wanghun
亡魂丧胆	53454	wanghunsangdan
亡魂丧魄	53453	wanghunsangpo
亡魂失魄	53452	wanghunshipo
亢龙有悔	53451	kanglongyouhui
交会	53450	jiaohui
交卷	53449	jiaojuan
交叉	53448	jiaocha
交叉感染	53447	jiaochaganran
交叉点	53446	jiaochadian
交叉科学	53445	jiaochakexue
交口同声	53444	jiaokoutongsheng
交口称誉	53443	jiaokouchengyu
交口称赞	53442	jiaokouchengzan
交合	53441	jiaohe
交响乐	53440	jiaoxiangyue
交响曲	53439	jiaoxiangqu
交响诗	53438	jiaoxiangshi
交头互耳	53437	jiaotouhuer
交头接耳	53436	jiaotoujieer
交好	53435	jiaohao
交学费	53434	jiaoxuefei
交寄	53433	jiaoji
交尾	53432	jiaowei
交差	53431	jiaochai
交并	53430	jiaobing
交底	53429	jiaodi
交待	53428	jiaodai
交恶	53427	jiaowu
交换价值	53426	jiaohuanjiazhi
交换台	53425	jiaohuantai
交椅	53424	jiaoyi
交汇点	53423	jiaohuidian
交浅言深	53422	jiaoqianyanshen
交淡若水	53421	jiaodanruoshui
交电	53420	jiaodian
交白卷	53419	jiaobaijuan
交相	53418	jiaoxiang
交相辉映	53417	jiaoxianghuiying
交织	53416	jiaozhi
交结	53415	jiaojie
交给	53414	jiaogei
交能易作	53413	jiaonengyizuo
交臂	53412	jiaobi
交臂历指	53411	jiaobilizhi
交臂失之	53410	jiaobishizhi
交臂相失	53409	jiaobixiangshi
交行	53408	jiaohang
交角	53407	jiaojiao
交还	53406	jiaohuan
交迫	53405	jiaopo
交通信号	53404	jiaotongxinhao
交通员	53403	jiaotongyuan
交通梗塞	53402	jiaotonggengse
交通车	53401	jiaotongche
交通量	53400	jiaotongliang
交颈并头	53399	jiaojingbingtou
交验	53398	jiaoyan
亥豕相望	53397	haishixiangwang
亦步亦趋	53396	yibuyiqu
亦趋亦步	53395	yiquyibu
产业结构	53394	chanyejiegou
产供销	53393	changongxiao
产假	53392	chanjia
产品质量	53391	chanpinzhiliang
产地	53390	chandi
产成品	53389	chanchengpin
产期	53388	chanqi
产褥期	53387	chanruqi
产量	53386	chanliang
产需	53385	chanxu
亨嘉之会	53384	hengjiazhihui
亨通	53383	hengtong
亩产	53382	muchan
享乐	53381	xiangle
享乐主义	53380	xianglezhuyi
享有	53379	xiangyou
京华	53378	jinghua
京味儿	53377	jingweier
京广铁路	53376	jingguangtielu
京戏	53375	jingxi
京片子	53374	jingpianzi
京都	53373	jingdu
京韵大鼓	53372	jingyundagu
亭台楼阁	53371	tingtailouge
亭子	53370	tingzi
亭子间	53369	tingzijian
亭长	53368	tingzhang
亮分	53367	liangfen
亮底	53366	liangdi
亮度	53365	liangdu
亮相	53364	liangxiang
亲丁	53363	qinding
亲上做亲	53362	qinshangzuoqin
亲上成亲	53361	qinshangchengqin
亲临	53360	qinlin
亲临其境	53359	qinlinqijing
亲为	53358	qinwei
亲事	53357	qinshi
亲亲	53356	qinqin
亲人	53355	qinren
亲仁善邻	53354	qinrenshanlin
亲代	53353	qindai
亲信	53352	qinxin
亲兄弟	53351	qinxiongdi
亲兵	53350	qinbing
亲冒矢石	53349	qinmaoshishi
亲切	53348	qinqie
亲切感	53347	qinqiegan
亲历	53346	qinli
亲友	53345	qinyou
亲口	53344	qinkou
亲吻	53343	qinwen
亲和	53342	qinhe
亲和力	53341	qinheli
亲善	53340	qinshan
亲嘴	53339	qinzui
亲如手足	53338	qinrushouzu
亲如骨肉	53337	qinrugurou
亲娘	53336	qinniang
亲子	53335	qinzi
亲家	53334	qingjia
亲家公	53333	qingjiagong
亲家母	53332	qingjiamu
亲密	53331	qinmi
亲密无间	53330	qinmiwujian
亲属	53329	qinshu
亲当矢石	53328	qindangshishi
亲征	53327	qinzheng
亲情	53326	qinqing
亲戚	53325	qinqi
亲手	53324	qinshou
亲操井臼	53323	qincaojingjiu
亲政	53322	qinzheng
亲故	53321	qingu
亲族	53320	qinzu
亲昵	53319	qinni
亲朋	53318	qinpeng
亲本	53317	qinben
亲热	53316	qinre
亲爱	53315	qinai
亲王	53314	qinwang
亲生	53313	qinsheng
亲疏	53312	qinshu
亲疏贵贱	53311	qinshuguijian
亲痛仇快	53310	qintongchoukuai
亲眷	53309	qinjuan
亲眼	53308	qinyan
亲睦	53307	qinmu
亲睹	53306	qindu
亲知	53305	qinzhi
亲离众叛	53304	qinlizhongpan
亲笔	53303	qinbi
亲缘	53302	qinyuan
亲聆	53301	qinling
亲自	53300	qinzi
亲贤远佞	53299	qinxianyuanning
亲身	53298	qinshen
亲迎	53297	qinying
亲近	53296	qinjin
亲随	53295	qinsui
亲骨肉	53294	qingurou
亵渎	53293	xiedu
亹亹不倦	53292	weiweibujuan
人丁	53291	rending
人丁兴旺	53290	rendingxingwang
人不可以貌相	53289	renbukeyimaoxiang
人不可貌相	53288	renbukemaoxiang
人不知鬼不觉	53287	renbuzhiguibujue
人不聊生	53286	renbuliaosheng
人不自安	53285	renbuzian
人世间	53284	renshijian
人中	53283	renzhong
人中之龙	53282	renzhongzhilong
人中狮子	53281	renzhongshizi
人中骐骥	53280	renzhongqiji
人中龙虎	53279	renzhonglonghu
人为	53278	renwei
人为刀俎	53277	renweidaozu
人事不省	53276	renshibuxing
人事不知	53275	renshibuzhi
人事不醒	53274	renshibuxing
人亡家破	53273	renwangjiapo
人亡政息	53272	renwangzhengxi
人亡物在	53271	renwangwuzai
人亡邦瘁	53270	renwangbangcui
人人得而诛之	53269	renrendeerzhuzhi
人人皆知	53268	renrenjiezhi
人以群分	53267	renyiqunfen
人们	53266	renmen
人仰马翻	53265	renyangmafan
人体炸弹	53263	rentizhadan
人前人后	53262	renqianrenhou
人力车	53261	renliche
人千人万	53260	renqianrenwan
人单势孤	53259	rendanshigu
人去楼空	53258	renquloukong
人参	53257	renshen
人参果	53256	renshenguo
人取我与	53255	renquwoyu
人口密度	53254	renkoumidu
人口总数	53253	renkouzongshu
人各有志	53252	rengeyouzhi
人员	53251	renyuan
人味儿	53250	renweier
人命危浅	53249	renmingweiqian
人和	53248	renhe
人地生疏	53247	rendishengshu
人多阙少	53246	renduoqueshao
人大	53245	renda
人夫	53244	renfu
康师傅	53243	kangshifu
人头	53243	rentou
人头畜鸣	53242	rentouchuming
人头税	53241	rentoushui
人家	53240	renjia
人小鬼大	53239	renxiaoguida
人尽其才	53238	renjinqicai
人工合成	53237	rengonghecheng
人工降雨	53236	rengongjiangyu
人强胜天	53235	renqiangshengtian
人强马壮	53234	renqiangmazhuang
人心不古	53233	renxinbugu
人心不足蛇吞象	53232	renxinbuzushetunxiang
人心丧尽	53231	renxinsangjin
人心向背	53230	renxinxiangbei
人心大快	53229	renxindakuai
人心涣散	53228	renxinhuansan
人心莫测	53227	renxinmoce
人心隔肚皮	53226	renxingedupi
扩张	53225	kuozhang
人心难测	53225	renxinnance
人急偎亲	53224	renjiweiqin
人性论	53223	renxinglun
人所不齿	53222	rensuobuchi
人所共知	53221	rensuogongzhi
人才市场	53220	rencaishichang
人才济济	53219	rencaijiji
人才难得	53218	rencainande
人数	53217	renshu
人数众多	53216	renshuzhongduo
人机对话	53215	renjiduihua
人杰地灵	53214	renjiediling
人样儿	53213	renyanger
人格化	53212	rengehua
人模狗样	53211	renmugouyang
人欲横流	53210	renyuhengliu
人氏	53209	renshi
人民代表大会	53208	renmindaibiaodahui
人民内部矛盾	53207	renminneibumaodun
人民团体	53206	renmintuanti
人民大会堂	53205	renmindahuitang
人民教师	53204	renminjiaoshi
人民英雄纪念碑	53203	renminyingxiongjinianbei
人浮于食	53202	renfuyushi
人海战术	53201	renhaizhanshu
人涉卬否	53200	rensheangfou
人满为患	53199	renmanweihuan
人物肖像	53198	renwuxiaoxiang
人琴两亡	53197	renqinliangwang
人琴俱亡	53196	renqinjuwang
人生何处不相逢	53195	renshenghechubuxiangfeng
乐骋	53194	lecheng
人生如朝露	53194	renshengruzhaolu
人生朝露	53193	renshengchaolu
人生自古谁无死	53192	renshengzigusheiwusi
人生若寄	53191	renshengruoji
人生观	53190	renshengguan
人生路不熟	53189	renshenglubushu
人生面不熟	53188	renshengmianbushu
人百其身	53187	renbaiqishen
人神共嫉	53186	renshengongji
人神共愤	53185	renshengongfen
人神同嫉	53184	renshentongji
人种	53183	renzhong
人称	53182	rencheng
人约黄昏	53181	renyuehuanghun
人给家足	53180	renjijiazu
人自为战	53179	renziweizhan
人自为政	53178	renziweizheng
人莫予毒	53177	renmoyudu
人行横道	53176	renxinghengdao
人行道	53175	renxingdao
人言可畏	53174	renyankewei
人言藉藉	53173	renyanjiji
人语马嘶	53172	renyumasi
人财两空	53171	rencailiangkong
人足家给	53170	renzujiaji
人轧人	53169	rengaren
人造地球卫星	53168	renzaodiqiuweixing
人造纤维	53167	renzaoxianwei
人造行星	53166	renzaoxingxing
人间	53165	renjian
人间地狱	53164	renjiandiyu
人间天上	53163	renjiantianshang
人间天堂	53162	renjiantiantang
人间重晚晴	53161	renjianzhongwanqing
人防工程	53160	renfanggongcheng
人际关系	53159	renjiguanxi
人非木石	53158	renfeimushi
亿万	53157	yiwan
亿万斯年	53156	yiwansinian
亿辛万苦	53155	yixinwanku
什么	53154	shenme
什么事	53153	shenmeshi
什么时候	53152	shenmeshihou
什么的	53151	shenmede
什件儿	53150	shijianer
什伍东西	53149	shiwudongxi
什围伍攻	53148	shiweiwugong
什物	53147	shiwu
什袭以藏	53146	shixiyicang
什袭珍藏	53145	shixizhencang
什袭而藏	53144	shixiercang
什锦	53143	shijin
仁儿	53142	rener
仁化	53141	renhua
仁同一视	53140	rentongyishi
仁弟	53139	rendi
仁心仁术	53138	renxinrenshu
仁术	53137	renshu
仁浆义粟	53136	renjiangyisu
仁者能仁	53135	renzhenengren
仁至义尽	53134	renzhiyijin
仅仅	53133	jinjin
仅以身免	53132	jinyishenmian
仅只	53131	jinzhi
仅够	53130	jingou
仅容旋马	53129	jinrongxuanma
仅有	53128	jinyou
仅次于	53127	jinciyu
仅此	53126	jinci
仅此而已	53125	jincieryi
仅见	53124	jinjian
仆人	53123	puren
仆仆亟拜	53122	pupujibai
仆仆道途	53121	pupudaotu
仆仆风尘	53120	pupufengchen
仆从	53119	pucong
仆妇	53118	pufu
仆役	53117	puyi
仇人	53116	chouren
仇外	53115	chouwai
仇姓	53114	qiuxing
仇家	53113	choujia
仇怨	53112	chouyuan
仇恨	53111	chouhen
仇敌	53110	choudi
仇杀	53109	chousha
仇视	53108	choushi
仇隙	53107	chouxi
今不如昔	53106	jinburuxi
今儿个	53105	jinerge
今夕何夕	53104	jinxihexi
今日有酒今日醉	53103	jinriyoujiujinrizui
今朝	53102	jinzhao
今朝有酒今朝醉	53101	jinzhaoyoujiujinzhaozui
今番	53100	jinfan
今蝉蜕壳	53099	jinchantuike
今雨新知	53098	jinyuxinzhi
介绍信	53097	jieshaoxin
从一而终	53096	congyierzhong
从不	53095	congbu
从业	53094	congye
从中	53093	congzhong
从中作梗	53092	congzhongzuogeng
从中渔利	53091	congzhongyuli
从事	53090	congshi
从井救人	53089	congjingjiuren
从今	53088	congjin
从从容容	53087	congcongrongrong
从令如流	53086	conglingruliu
从众	53085	congzhong
从优	53084	congyou
从俗	53083	congsu
从俗就简	53082	congsujiujian
从俗浮沉	53081	congsufuchen
从先	53080	congxian
从军	53079	congjun
从刑	53078	congxing
从前	53077	congqian
从动	53076	congdong
从化	53075	conghua
从医	53074	congyi
从句	53073	congju
从命	53072	congming
从商	53071	congshang
从善如流	53070	congshanruliu
从善如登	53069	congshanrudeng
从善若流	53068	congshanruoliu
从壁上观	53067	congbishangguan
从天而下	53066	congtianerxia
从天而降	53065	congtianerjiang
从头	53064	congtou
从头到尾	53063	congtoudaowei
从头彻尾	53062	congtouchewei
从头至尾	53061	congtouzhiwei
从实	53060	congshi
从容	53059	congrong
从容不迫	53058	congrongbupo
从容就义	53057	congrongjiuyi
从容应对	53056	congrongyingdui
从容自在	53055	congrongzizai
从容自如	53054	congrongziru
从容自若	53053	congrongziruo
从宽发落	53052	congkuanfaluo
从小	53051	congxiao
从属	53050	congshu
从师	53049	congshi
从征	53048	congzheng
从心所欲	53047	congxinsuoyu
从恶如崩	53046	congerubeng
从恶是崩	53045	congeshibeng
从恶若崩	53044	congeruobeng
从戎	53043	congrong
从政	53042	congzheng
从教	53041	congjiao
从新	53040	congxin
从权	53039	congquan
从来	53038	conglai
从此	53037	congci
从流忘反	53036	congliuwangfan
从犯	53035	congfan
从略	53034	conglve
从简	53033	congjian
从而	53032	conger
从良	53031	congliang
从艺	53030	congyi
从谏如流	53029	congjianruliu
从轻发落	53028	congqingfaluo
从速	53027	congsu
从重	53026	congzhong
从长商议	53025	congchangshangyi
从长计议	53024	congchangjiyi
从长计较	53023	congchangjijiao
从难	53022	congnan
从风而服	53021	congfengerfu
从风而靡	53020	congfengermi
仓储超市	53019	cangchuchaoshi
仓卒	53018	cangcu
仓卒主人	53017	cangcuzhuren
仓卒之际	53016	cangcuzhiji
仓容	53015	cangrong
仓颉	53014	cangjie
仔密	53013	zimi
仔猪	53012	zizhu
仔畜	53011	zichu
仔细	53010	zixi
仔肩	53009	zijian
仔鱼	53008	ziyu
仔鸡	53007	ziji
仕女	53006	shinv
仕女图	53005	shinvtu
他乡异县	53004	taxiangyixian
他乡故知	53003	taxiangguzhi
他乡遇故知	53002	taxiangyuguzhi
他们	53001	tamen
他们俩	53000	tamenlia
他们的	52999	tamende
他们自己	52998	tamenziji
他们自己的	52997	tamenzijide
他处	52996	tachu
他家	52995	tajia
他山之石	52994	tashanzhishi
他指	52993	tazhi
仗节死义	52992	zhangjiesiyi
付与	52991	fuyu
付之一炬	52990	fuzhiyiju
付之丙丁	52989	fuzhibingding
付之度外	52988	fuzhiduwai
付酬	52987	fuchou
健力宝	52986	jianlibao
仙乐	52986	xianle
仙台	52985	xiantai
仙女	52984	xiannv
仙姿佚貌	52983	xianziyimao
仙术	52982	xianshu
仙液琼浆	52981	xianyeqiongjiang
仙露明珠	52980	xianlumingzhu
仙风道格	52979	xianfengdaoge
仙风道气	52978	xianfengdaoqi
仙风道骨	52977	xianfengdaogu
仡佬族	52976	gelaozu
代为	52975	daiwei
代为说项	52974	daiweishuoxiang
代人受过	52973	dairenshouguo
代人说项	52972	dairenshuoxiang
代代相传	52971	daidaixiangchuan
代价	52970	daijia
代办处	52969	daibanchu
代号	52968	daihao
代数	52967	daishu
代数和	52966	daishuhe
代数学	52965	daishuxue
代数式	52964	daishushi
代数数	52963	daishushu
代数方程	52962	daishufangcheng
代称	52961	daicheng
代行	52960	daixing
代金	52959	daijin
代食品	52958	daishipin
代马依风	52957	daimayifeng
代马望北	52956	daimawangbei
令不虚行	52955	lingbuxuxing
令亲	52954	lingqin
令人	52953	lingren
令人作呕	52952	lingrenzuoou
令人切齿	52951	lingrenqiechi
令人发指	52950	lingrenfazhi
令人喷饭	52949	lingrenpenfan
令人捧腹	52948	lingrenpengfu
令人注目	52947	lingrenzhumu
令人瞩目	52946	lingrenzhumu
令人神往	52945	lingrenshenwang
令人莫测	52944	lingrenmoce
令人起敬	52943	lingrenqijing
令人齿冷	52942	lingrenchileng
令兄	52941	lingxiong
令原之戚	52940	lingyuanzhiqi
令堂	52939	lingtang
令妹	52938	lingmei
令媛	52937	lingyuan
令嫒	52936	lingai
令尊	52935	lingzun
令弟	52934	lingdi
令旗	52933	lingqi
令爱	52932	lingai
令牌	52931	lingpai
令状	52930	lingzhuang
令狐	52929	linghu
令箭	52928	lingjian
令箭荷花	52927	lingjianhehua
令节	52926	lingjie
令行如流	52925	lingxingruliu
令行禁止	52924	lingxingjinzhi
令誉	52923	lingyu
令郎	52922	linglang
以一当十	52921	yiyidangshi
以一持万	52920	yiyichiwan
以一知万	52919	yiyizhiwan
以上	52918	yishang
以不济可	52917	yifoujike
以为	52916	yiwei
以为后图	52915	yiweihoutu
以书为御	52914	yishuweiyu
以人为鉴	52913	yirenweijian
以人为镜	52912	yirenweijing
以人择官	52911	yirenzeguan
以众暴寡	52910	yizhongbaogua
以佚待劳	52909	yiyidailao
以便	52908	yibian
以假乱真	52907	yijialuanzhen
以内	52906	yinei
以冠补履	52905	yiguanbulv
以利累形	52904	yilileixing
以力服人	52903	yilifuren
以功补过	52902	yigongbuguo
以升量石	52901	yishengliangdan
以卵击石	52900	yiluanjishi
以卵投石	52899	yiluantoushi
以卵敌石	52898	yiluandishi
以古为鉴	52897	yiguweijian
以古为镜	52896	yiguweijing
以售其奸	52895	yishouqijian
以夜继朝	52894	yiyejizhao
以大恶细	52893	yidawuxi
以天下为己任	52892	yitianxiaweijiren
以守为攻	52891	yishouweigong
以宫笑角	52890	yigongxiaojue
以小见大	52889	yixiaojianda
以工代干	52888	yigongdaigan
以己度人	52887	yijiduoren
以弱制强	52886	yiruozhiqiang
以弱胜强	52885	yiruoshengqiang
以强凌弱	52884	yiqianglingruo
以强胜弱	52883	yiqiangshengruo
以微知着	52882	yiweizhizhuo
以微知著	52881	yiweizhizhu
以德服人	52880	yidefuren
以德追祸	52879	yidezhuihuo
以心传心	52878	yixinchuanxin
以忍为阍	52877	yirenweihun
以恶报恶	52876	yiebaoe
以意为之	52875	yiyiweizhi
以慎为键	52874	yishenweijian
以攻为守	52873	yigongweishou
以文会友	52872	yiwenhuiyou
以日为年	52871	yiriweinian
以暴易暴	52870	yibaoyibao
以期	52869	yiqi
以正视听	52868	yizhengshiting
以毁为罚	52867	yihuiweifa
以毒攻毒	52866	yidugongdu
以毛相马	52865	yimaoxiangma
以水投石	52864	yishuitoushi
以水洗血	52863	yishuixixue
以水济水	52862	yishuijishui
以汤止沸	52861	yitangzhifei
以汤沃沸	52860	yitangwofei
以汤沃雪	52859	yitangwoxue
以沫相濡	52858	yimoxiangru
以法为教	52857	yifaweijiao
以泽量尸	52856	yizeliangshi
以渴服马	52855	yikefuma
以火去蛾	52854	yihuoque
以牙还牙	52853	yiyahuanya
以珠弹雀	52852	yizhutanque
以理服人	52851	yilifuren
以疏间亲	52850	yishujianqin
以疑决疑	52849	yiyijueyi
以白为黑	52848	yibaiweihei
以眼还眼	52847	yiyanhuanyan
以石投卵	52846	yishitouluan
以石投水	52845	yishitoushui
以礼相待	52844	yilixiangdai
以筌为鱼	52843	yiquanweiyu
以简御繁	52842	yijianyufan
以简驭繁	52841	yijianyufan
以类相从	52840	yileixiangcong
以紫为朱	52839	yiziweizhu
以紫乱朱	52838	yiziluanzhu
以羊易牛	52837	yiyangyiniu
以耳为目	52836	yierweimu
以茶当酒	52835	yichadangjiu
以螳当车	52834	yitangdangche
以蠡测海	52833	yilicehai
