word	freq	pinyin
拓	297613	ta
郡	297612	jun
粘	297611	nian
浴	297611	yu
媚	297610	mei
坑	297609	kang
稣	297609	su
淮	297608	huai
哎	297607	ai
屁	297606	pi
漆	297605	qi
淫	297604	yin
巢	297603	chao
刹	297602	cha
吩	297602	fen
撰	297601	zhuan
匪	297600	fen
芒	297600	huang
啸	297600	xiao
筋	297599	qian
滞	297599	zhi
玫	297598	mei
聘	297598	ping
硕	297597	shuo
钓	297596	diao
棍	297596	hun
蝶	297595	die
膝	297594	xi
姚	297593	yao
菩	297592	bo
茂	297592	mao
躯	297591	qu
吏	297590	li
厘	297589	chan
猿	297589	yuan
寨	297588	zhai
恕	297587	shu
厦	297587	xia
渠	297586	qu
逮	297585	di
戚	297585	qi
辰	297584	chen
舶	297583	bo
颁	297582	ban
憾	297582	dan
惶	297581	huang
狐	297580	hu
讽	297579	feng
惹	297579	ruo
笨	297578	ben
脾	297578	bi
袍	297577	pao
嘲	297576	chao
蔡	297575	ca
啡	297575	fei
虹	297575	gong
泼	297574	po
衔	297573	xian
倦	297572	juan
涵	297571	han
雀	297570	que
旬	297569	xun
僵	297568	jiang
洒	297568	xi
僚	297567	lao
撕	297567	si
堵	297567	zhe
肢	297566	zhi
垄	297565	long
夷	297564	yi
逸	297563	yi
拓	297563	zhi
茅	297562	mao
侨	297561	qiao
舆	297560	yu
窑	297559	yao
涅	297558	nie
蒲	297557	pu
谦	297556	qian
杭	297555	hang
漆	297555	qie
噢	297554	o
淫	297554	yan
弊	297553	bi
吩	297552	pen
勋	297552	xun
刮	297551	gua
撰	297551	xuan
郊	297550	jiao
凄	297549	qi
捧	297548	peng
浸	297547	jin
棍	297546	ao
砖	297546	zhuan
鼎	297545	ding
蝶	297545	tie
篮	297544	lan
姚	297543	tiao
蒸	297543	zheng
饼	297542	bing
亩	297541	mu
肾	297540	shen
陡	297539	dou
寨	297538	se
爪	297538	zhao
兔	297537	tu
渠	297536	ju
殷	297536	yin
戚	297535	cu
贞	297535	zhen
荐	297534	jian
哑	297533	ya
炭	297532	tan
坟	297531	fen
眨	297530	zha
搏	297529	bo
咳	297528	ke
袍	297527	bao
拢	297527	long
舅	297526	jiu
嘲	297526	zhao
昧	297525	mei
啡	297525	pei
擅	297524	shan
爽	297523	shuang
咖	297522	ka
搁	297521	ge
禄	297520	lu
雀	297520	qiao
雌	297519	ci
旬	297519	jun
哨	297518	shao
洒	297518	xian
巩	297517	gong
撕	297517	xi
绢	297516	juan
肢	297516	shi
螺	297515	luo
裹	297514	guo
昔	297513	xi
轩	297512	xuan
谬	297511	miu
谍	297510	die
龟	297509	gui
媳	297508	xi
蒲	297507	bo
姜	297507	jiang
瞎	297506	xia
杭	297505	kang
冤	297505	yuan
鸦	297504	ya
淫	297504	yao
噢	297504	yu
蓬	297503	peng
巷	297502	xiang
琳	297501	lin
撰	297501	suan
芒	297500	wang
栽	297500	zai
沾	297499	zhan
捧	297498	feng
诈	297498	zha
浸	297497	qin
斋	297497	zhai
瞒	297496	man
彪	297495	biao
鼎	297495	zhen
厄	297494	e
姚	297493	tao
咨	297493	zi
纺	297492	fang
罐	297491	guan
桶	297490	tong
壤	297489	rang
糕	297488	gao
寨	297488	qian
爪	297488	zhua
颂	297487	song
膨	297486	peng
殷	297486	yan
谐	297485	xie
垒	297484	lei
咕	297483	gu
隙	297482	xi
辣	297481	la
绑	297480	bang
宠	297479	chong
咳	297478	hai
嘿	297478	hei
兑	297477	dui
霉	297476	mei
挫	297475	cuo
啡	297475	pai
昧	297475	wen
稽	297474	ji
辐	297473	fu
咖	297472	ga
乞	297472	qi
纱	297471	sha
裙	297470	qun
嘻	297469	xi
哨	297468	sao
洒	297468	sen
哇	297468	wa
绣	297467	xiu
杖	297466	zhang
塘	297465	tang
衍	297464	yan
昔	297463	cuo
轴	297463	zhou
攀	297462	pan
膊	297461	bo
譬	297460	pi
斌	297459	bin
龟	297459	jun
祈	297458	qi
踢	297457	ti
肆	297456	si
坎	297455	kan
轿	297454	jiao
棚	297453	peng
巷	297452	hang
泣	297452	qi
屡	297451	lv
躁	297450	zao
邱	297449	qiu
沾	297449	tian
凰	297448	huang
溢	297447	yi
椎	297446	chui
砸	297445	za
趟	297444	tang
帘	297443	lian
帆	297442	fan
栖	297441	qi
窜	297440	cuan
丸	297439	wan
斩	297438	zhan
兔	297437	chan
堤	297437	di
塌	297436	ta
贩	297435	fan
厢	297434	xiang
掀	297433	xian
喀	297432	ka
乖	297431	guai
谜	297430	mi
捏	297429	nie
嘿	297428	mo
阎	297428	yan
滨	297427	bin
兑	297427	rui
虏	297426	lu
昧	297425	mo
匙	297425	shi
挫	297425	zuo
芦	297424	lu
稽	297424	qi
苹	297423	ping
咖	297422	jia
卸	297422	xie
沼	297421	zhao
钥	297420	yao
株	297419	zhu
洒	297418	cui
祷	297418	dao
哨	297418	xiao
剖	297417	pou
熙	297416	xi
哗	297415	hua
劈	297414	pi
怯	297413	qie
棠	297412	tang
胳	297411	ge
膊	297411	po
桩	297410	zhuang
瑰	297409	gui
龟	297409	qiu
祈	297408	gui
娱	297408	yu
踢	297407	die
娶	297407	qu
沫	297406	mo
肆	297406	ti
嗓	297405	sang
噢	297404	ao
蹲	297404	dun
焚	297403	fen
泣	297402	li
淘	297402	tao
嫩	297401	nen
韵	297400	yun
衬	297399	chen
沾	297399	dian
匈	297398	xiong
钧	297397	jun
竖	297396	shu
椎	297396	zhui
峻	297395	jun
豹	297394	bao
趟	297394	zheng
帘	297393	chen
捞	297393	lao
菊	297392	ju
鄙	297391	bi
栖	297391	xi
魄	297390	po
兜	297389	dou
哄	297388	hong
堤	297387	ti
颖	297387	ying
镑	297386	bang
塌	297386	da
屑	297385	xie
蚁	297384	yi
掀	297383	hen
壶	297383	hu
喀	297382	ke
怡	297382	yi
渗	297381	shen
谜	297380	mei
秃	297380	tu
迦	297379	jia
咳	297378	gai
旱	297378	han
嘿	297378	mu
兑	297377	duo
哟	297377	yo
咸	297376	xian
啡	297375	bai
匙	297375	chi
焉	297375	yan
谴	297374	qian
苹	297373	peng
宛	297373	wan
稻	297372	dao
铸	297371	zhu
锻	297370	duan
钥	297370	yue
伽	297369	ga
哇	297368	gui
洒	297368	xun
詹	297368	zhan
毙	297367	bi
剖	297367	po
恍	297366	huang
熙	297366	yi
贬	297365	bian
烛	297364	zhu
骇	297363	hai
芯	297362	xin
膊	297361	lie
汁	297361	zhi
桓	297360	huan
坊	297359	fang
驴	297358	lv
娶	297357	ju
朽	297357	xiu
靖	297356	jing
佣	297355	yong
汝	297354	ru
蹲	297354	zun
碌	297353	lu
迄	297352	qi
泣	297352	se
冀	297351	ji
荆	297350	jing
沾	297349	chan
崔	297349	cui
雁	297348	yan
绅	297347	shen
珊	297346	shan
榜	297345	bang
诵	297344	song
傍	297343	bang
彦	297342	yan
醇	297341	chun
魄	297340	bo
笛	297340	di
禽	297339	qin
勿	297338	wu
娟	297337	juan
瞄	297336	miao
幢	297335	chuang
寇	297334	kou
睹	297333	du
贿	297332	hui
踩	297331	cai
霆	297330	ting
呜	297329	wu
迦	297329	xie
拱	297328	gong
妃	297327	fei
咸	297326	jian
蔑	297326	mie
焉	297325	yi
谕	297325	yu
缚	297324	fu
芦	297324	hu
诡	297323	gui
宛	297323	yuan
篷	297322	peng
淹	297321	yan
腕	297320	wan
伽	297319	jia
煮	297319	zhu
詹	297318	dan
哇	297318	hua
倩	297318	qian
卒	297317	zu
恍	297316	guang
勘	297316	kan
馨	297315	xin
烛	297314	chong
逗	297314	dou
甸	297313	dian
贱	297312	jian
炒	297311	chao
胳	297311	ga
汁	297311	xie
灿	297310	can
敞	297309	chang
蜡	297308	la
囚	297307	qiu
娶	297307	shu
栗	297306	li
辜	297305	gu
蹲	297304	cun
垫	297304	dian
妒	297303	du
碌	297303	liu
魁	297302	kui
谣	297301	yao
寞	297300	mo
蜀	297299	shu
甩	297298	shuai
涯	297297	ya
枕	297296	zhen
榜	297295	beng
丐	297295	gai
趟	297294	cheng
泳	297294	yong
奎	297293	kui
傍	297293	pang
泌	297292	mi
彦	297292	pan
逾	297291	yu
叮	297290	ding
魄	297290	tuo
黛	297289	dai
勿	297288	mo
燥	297288	zao
堤	297287	shi
掷	297287	zhi
藉	297286	ji
枢	297285	shu
幢	297285	zhuang
憎	297284	zeng
鲸	297283	jing
弘	297282	hong
踩	297281	kui
倚	297281	yi
侮	297280	wu
藩	297279	fan
拂	297278	fu
拱	297278	ju
鹤	297277	he
妃	297277	pei
蚀	297276	shi
浆	297275	jiang
芙	297274	fu
垃	297273	la
宛	297273	yun
烤	297272	kao
晒	297271	shai
霜	297270	shuang
剿	297269	jiao
伽	297269	qie
倩	297268	qing
蕴	297268	yun
卒	297267	cu
圾	297267	ji
绸	297266	chou
屿	297265	yu
氢	297264	qing
逗	297264	zhu
驼	297263	tuo
妆	297262	zhuang
捆	297261	kun
汁	297261	shi
铅	297260	qian
敞	297259	cheng
逛	297259	guang
蜡	297258	qu
淑	297258	shu
榴	297257	liu
丙	297256	bing
栗	297256	lie
痒	297255	yang
钞	297254	chao
碌	297253	luo
蹄	297253	ti
犬	297252	quan
躬	297251	gong
昼	297250	zhou
藻	297249	zao
蛛	297248	zhu
褐	297247	he
枕	297246	chen
颊	297246	jia
奠	297245	dian
募	297244	mu
傍	297243	beng
耽	297243	dan
泌	297242	bi
蹈	297242	dao
逾	297241	dou
陋	297241	lou
侣	297240	lv
魅	297239	mei
岚	297238	lan
燥	297238	sao
堤	297237	wei
侄	297237	zhi
藉	297236	jie
虐	297236	nve
堕	297235	duo
陛	297234	bi
莹	297233	ying
荫	297232	yin
倚	297231	ji
狡	297231	jiao
阀	297230	fa
绞	297229	jiao
拂	297228	bi
膏	297228	gao
垮	297227	kua
茎	297226	jing
缅	297225	mian
喇	297224	la
绒	297223	rong
宛	297223	yu
搅	297222	jiao
凳	297221	deng
梭	297220	suo
剿	297219	chao
丫	297219	ya
姬	297218	ji
卒	297217	cui
诏	297217	zhao
钮	297216	niu
棺	297215	guan
耿	297214	geng
逗	297214	tou
缔	297213	di
甸	297213	tian
懈	297212	xie
捆	297211	hun
嫉	297211	ji
铅	297210	yan
灶	297210	zao
逛	297209	kuang
匀	297209	yun
敞	297209	zheng
淑	297208	chu
嗣	297208	si
蜡	297208	zha
鸽	297207	ge
澡	297206	zao
凿	297205	zao
纬	297204	wei
蹄	297203	di
沸	297203	fei
畴	297202	chou
魁	297202	kuai
刃	297201	ren
遏	297200	e
烁	297199	shuo
嗅	297198	xiu
叭	297197	ba
熬	297196	ao
榜	297195	pang
瞥	297195	pie
奠	297195	ting
募	297194	bo
骸	297194	hai
傍	297193	peng
奢	297193	she
拙	297192	zhuo
栋	297191	dong
毯	297190	tan
桐	297189	tong
砂	297188	sha
莽	297187	mang
泻	297186	xie
堕	297185	hui
坪	297185	ping
梳	297184	shu
杉	297183	shan
晤	297182	wu
狡	297181	xiao
稚	297181	zhi
蔬	297180	shu
蝇	297179	ying
捣	297178	dao
拂	297178	pi
顷	297177	qing
尴	297175	gan
镖	297174	biao
诧	297173	cha
尬	297172	ga
硫	297171	liu
嚼	297170	jue
梭	297170	xun
羡	297169	xian
沦	297168	lun
姬	297168	yi
沪	297167	hu
圾	297167	jie
旷	297166	kuang
彬	297165	bin
逗	297164	qi
芽	297164	ya
狸	297163	li
甸	297163	sheng
冥	297162	ming
碳	297161	tan
咧	297160	lie
匀	297159	jun
惕	297159	ti
蜡	297158	ji
暑	297158	shu
咯	297157	ge
澡	297156	cao
萝	297156	luo
汹	297155	xiong
凿	297155	zuo
蹲	297154	cuan
腥	297154	xing
沸	297153	fu
窥	297153	kui
俺	297152	an
潭	297151	tan
崎	297150	qi
麟	297149	lin
捡	297148	jian
叭	297147	pa
拯	297147	zheng
厥	297146	jue
瞥	297145	bi
澄	297145	cheng
奠	297145	ding
榜	297145	peng
骸	297144	gai
萎	297144	wei
哉	297143	zai
涡	297142	wo
滔	297141	tao
暇	297140	xia
溯	297139	su
鳞	297138	lin
酿	297137	niang
茵	297136	yin
愕	297135	e
瞅	297134	chou
暮	297133	mu
杉	297133	sha
衙	297132	ya
诫	297131	jie
斧	297130	fu
兮	297129	xi
拂	297128	fei
焕	297128	huan
棕	297127	zong
佑	297126	you
嘶	297125	si
妓	297124	ji
喧	297123	xuan
蓉	297122	rong
硫	297121	chu
删	297121	shan
嚼	297120	jiao
樱	297120	ying
伺	297119	ci
羡	297119	yan
嗡	297118	weng
娥	297117	e
梢	297116	shao
坝	297115	ba
彬	297115	ban
蚕	297114	can
敷	297113	fu
甸	297113	ying
澜	297112	lan
冥	297112	mian
杏	297111	xing
绥	297110	sui
冶	297109	ye
庇	297108	bi
咯	297107	ka
挠	297107	nao
搂	297106	lou
倏	297105	shu
聂	297104	nie
蹲	297104	qun
婉	297103	wan
俺	297102	yan
噪	297102	zao
稼	297101	jia
潭	297101	xun
鳍	297100	qi
菱	297099	ling
盏	297098	zhan
匿	297097	ni
吱	297096	zhi
澄	297095	deng
寝	297095	qin
奠	297095	zheng
揽	297094	lan
髓	297093	sui
秉	297092	bing
涡	297092	guo
哺	297091	bu
矢	297090	shi
桐	297089	dong
啪	297089	pa
溯	297089	shuo
帜	297088	zhi
邵	297087	shao
嗽	297086	sou
挟	297085	xie
缸	297084	gang
揉	297083	rou
腻	297082	ni
衙	297082	yu
驯	297081	xun
缆	297080	lan
晌	297079	shang
瘫	297078	tan
贮	297077	zhu
觅	297076	mi
朦	297075	meng
僻	297074	pi
隋	297073	sui
蔓	297072	man
咋	297071	za
嵌	297070	qian
虔	297069	qian
伺	297069	si
羡	297069	yi
畔	297068	pan
琐	297067	suo
碟	297066	die
涩	297065	se
胧	297064	long
蚕	297064	tian
嘟	297063	du
蹦	297062	beng
冢	297061	zhong
浏	297060	liu
裔	297059	yi
襟	297058	jin
庇	297058	pi
叨	297057	dao
咯	297057	lo
诀	297056	jue
旭	297055	xu
虾	297054	xia
簿	297053	bu
啤	297052	pi
擒	297051	qin
潭	297051	yin
崎	297050	yi
枣	297050	zao
嘎	297049	ga
苑	297048	yuan
牟	297047	mou
匿	297047	te
呕	297046	ou
吱	297046	zi
骆	297045	luo
奠	297045	zun
凸	297044	tu
熄	297043	xi
兀	297042	wu
喔	297041	o
暇	297040	jia
裳	297040	shang
凹	297039	ao
赎	297038	shu
屯	297037	tun
嗽	297036	shuo
膛	297036	tang
挟	297035	jia
浇	297035	jiao
灼	297034	zhuo
裘	297033	qiu
砰	297032	peng
棘	297031	ji
橡	297030	xiang
碱	297029	jian
聋	297028	long
姥	297027	lao
瑜	297026	yu
朦	297025	mang
毋	297025	wu
娅	297024	ya
隋	297023	duo
沮	297023	ju
萌	297022	meng
俏	297021	qiao
咋	297021	ze
黯	297020	an
嵌	297020	han
撇	297019	pie
粟	297018	su
粪	297017	fen
碟	297016	she
梢	297016	xiao
尹	297016	yin
苟	297015	gou
癫	297014	dian
蚂	297013	ma
禹	297012	yu
廖	297011	liao
俭	297010	jian
帖	297009	tie
煎	297008	jian
咯	297007	luo
缕	297007	lv
窦	297006	dou
簇	297005	cu
虾	297004	ha
棱	297004	leng
簿	297003	bo
叩	297003	kou
呐	297002	na
潭	297001	dan
瑶	297001	yao
墅	297000	shu
莺	296999	ying
烫	296998	tang
牟	296997	mu
蛙	296997	wa
歹	296996	dai
吱	296996	qi
伶	296995	ling
葱	296994	cong
哮	296993	xiao
眩	296992	xuan
哺	296991	fu
坤	296991	kun
喔	296991	wo
裳	296990	chang
廓	296990	kuo
讳	296989	hui
凹	296989	wa
啼	296988	ti
乍	296987	zha
屯	296987	zhun
瓣	296986	ban
嗽	296986	shu
矫	296985	jiao
跋	296984	ba
枉	296983	wang
梗	296982	geng
砰	296982	ping
厕	296981	ce
琢	296980	zuo
讥	296979	ji
碱	296979	xian
釉	296978	you
窟	296977	ku
姥	296977	mu
敛	296976	lian
毋	296975	mou
轼	296975	shi
庐	296974	lu
胚	296973	pei
隋	296973	tuo
萌	296972	ming
呻	296972	shen
蔓	296972	wan
绰	296971	chuo
俏	296971	xiao
咋	296971	zha
扼	296970	e
嵌	296970	kan
懿	296969	yi
炯	296968	jiong
竿	296967	gan
慷	296966	kang
梢	296966	sao
尹	296966	yun
虞	296965	yu
锤	296964	chui
栓	296963	shuan
桨	296962	jiang
蚊	296961	wen
磅	296960	bang
孽	296959	nie
惭	296958	can
戳	296957	chuo
叨	296957	tao
禀	296956	bing
簇	296955	chuo
鄂	296955	e
馈	296954	kui
垣	296953	yuan
溅	296952	jian
呐	296952	ne
咚	296951	dong
钙	296950	gai
墅	296950	ye
礁	296949	jiao
苑	296948	yu
彰	296948	zhang
豁	296947	huo
蛙	296947	jue
牟	296947	mao
歹	296946	e
眯	296946	mi
磷	296945	lin
葱	296944	chuang
雯	296944	wen
墟	296943	xu
眩	296942	huan
迂	296942	yu
喔	296941	wu
瞻	296941	zhan
颅	296940	lu
琉	296939	liu
悼	296938	dao
蝴	296937	hu
乍	296937	zuo
拣	296936	jian
渺	296935	miao
跋	296934	bei
眷	296934	juan
枉	296933	kuang
悯	296933	min
汰	296932	tai
慑	296931	she
厕	296931	si
婶	296930	shen
琢	296930	zhuo
斐	296929	fei
嘘	296928	xu
镶	296927	xiang
炕	296926	kang
宦	296925	huan
趴	296924	pa
绷	296923	beng
窘	296922	jiong
绰	296921	chao
襄	296921	xiang
珀	296920	po
撇	296919	bie
嚣	296919	xiao
酌	296917	zhuo
浊	296916	zhuo
毓	296915	yu
撼	296914	han
嗜	296913	shi
扛	296912	kang
峭	296911	qiao
磕	296910	ke
磅	296910	pang
翘	296909	qiao
槽	296908	cao
淌	296907	tang
栅	296906	zha
簇	296905	cou
颓	296905	tui
棱	296904	ling
熏	296904	xun
瑛	296903	ying
颐	296902	yi
忖	296901	cun
牡	296900	mu
缀	296899	zhui
徊	296898	huai
苑	296898	yun
梨	296897	li
肪	296896	fang
涕	296895	ti
惫	296894	bei
摹	296893	mo
哮	296893	xue
踱	296892	duo
眩	296892	juan
肘	296891	zhou
熔	296890	rong
挚	296889	zhi
氯	296888	lv
凛	296887	lin
绎	296886	yi
庶	296885	shu
脯	296884	pu
迭	296883	die
睦	296882	mu
窍	296881	qiao
粥	296880	zhou
庵	296879	an
沧	296878	cang
嘘	296878	shi
怠	296877	dai
炕	296876	hang
沁	296876	qin
奕	296875	yi
咙	296874	long
氨	296873	an
沮	296873	jian
矗	296872	chu
盔	296871	kui
拇	296870	mu
嚣	296869	ao
沛	296869	pei
榻	296868	ta
揣	296867	chuai
崭	296866	zhan
鞘	296865	qiao
鞠	296864	ju
垦	296863	ken
栓	296863	quan
扛	296862	gang
洽	296862	qia
唾	296861	tuo
橱	296860	chu
仕	296859	shi
槽	296858	zao
蜘	296858	zhi
淌	296857	chang
痰	296857	tan
栅	296856	shan
袜	296856	wa
峙	296855	zhi
柬	296854	jian
蝉	296853	chan
呐	296852	nuo
蟹	296852	xie
谏	296851	jian
鹃	296850	juan
擎	296849	qing
皓	296848	hao
徊	296848	hui
豁	296847	hua
朕	296847	zhen
疤	296846	ba
禺	296845	yu
铲	296844	chan
酶	296843	mei
踱	296842	chuo
钝	296842	dun
氓	296841	mang
匣	296840	xia
弧	296839	hu
峨	296838	e
锥	296837	zhui
揪	296836	jiu
杠	296835	gang
庶	296835	zhu
脯	296834	fu
吭	296834	keng
崛	296833	jue
迭	296833	yi
诬	296832	wu
冉	296831	ran
抒	296830	shu
粥	296830	yu
庚	296829	geng
庵	296829	yan
悍	296828	han
靡	296827	mi
怠	296827	yi
晦	296826	hui
醋	296825	cu
壕	296824	hao
锯	296823	ju
沮	296823	zu
夭	296822	yao
咦	296821	yi
侈	296820	chi
婢	296819	bi
猾	296818	hua
徘	296817	pai
硝	296816	xiao
煽	296815	shan
鞘	296815	shao
鞠	296814	qu
皂	296814	zao
舵	296813	duo
垦	296813	yin
洽	296812	he
嗦	296812	suo
狈	296811	bei
靴	296810	xue
捂	296809	wu
疮	296808	chuang
郝	296807	hao
栅	296806	ce
苛	296806	ke
袜	296806	mo
秽	296805	hui
峙	296805	shi
棱	296804	cheng
茜	296804	qian
搓	296803	cuo
芸	296802	yun
酱	296801	jiang
赁	296800	lin
檐	296799	yan
皓	296798	hui
饷	296798	xiang
蕉	296797	jiao
铀	296796	you
磷	296795	ling
苔	296795	tai
赦	296794	she
缎	296793	duan
舷	296792	xian
筷	296791	kuai
氓	296791	meng
朔	296790	shuo
婪	296789	lan
紊	296788	wen
厮	296787	si
婿	296786	xu
寥	296785	liao
庶	296785	zhe
吭	296784	hang
兢	296784	jing
糙	296783	cao
迭	296783	da
崛	296783	yu
卦	296782	gua
槐	296781	huai
冉	296781	nan
扒	296780	ba
庵	296779	e
裴	296779	pei
祀	296778	si
埔	296777	pu
絮	296776	xu
芭	296775	ba
醋	296775	zuo
屉	296774	ti
痪	296773	huan
夭	296772	wo
霄	296772	xiao
咦	296771	xi
绽	296771	zhan
宵	296770	xiao
邑	296769	yi
霖	296768	lin
岔	296767	cha
饵	296766	er
硝	296766	qiao
茄	296765	jia
鞠	296764	qiong
韧	296764	ren
琪	296763	qi
邹	296762	zou
瑚	296761	hu
憋	296760	bie
殆	296759	dai
噜	296758	lu
郝	296757	shi
忒	296757	te
忿	296756	fen
苛	296756	he
衅	296755	xin
淳	296754	chun
茜	296754	xi
悖	296753	bei
髦	296752	mao
孜	296751	zi
粤	296750	yue
隘	296749	ai
檐	296749	dan
濒	296748	bin
蕉	296747	qiao
铮	296747	zheng
畸	296746	ji
剔	296745	ti
赦	296744	ce
坞	296744	wu
篱	296743	li
淀	296742	dian
蓦	296741	mo
唬	296740	hu
锣	296739	luo
汀	296738	ting
趾	296737	zhi
缉	296736	ji
嫦	296735	chang
杠	296735	gong
斟	296734	zhen
鞍	296733	an
扳	296732	ban
冉	296731	dan
拴	296731	shuan
扒	296730	pa
诅	296730	zu
裴	296729	fei
谟	296729	mo
呃	296728	e
埔	296727	bu
靡	296727	ma
懦	296727	nuo
逞	296726	cheng
絮	296726	chu
犁	296725	li
芭	296725	pa
忏	296724	chan
拧	296723	ning
痪	296723	tuan
亥	296722	hai
夭	296722	wai
佟	296721	tong
叱	296720	chi
邑	296719	e
舜	296719	shun
绊	296718	ban
揣	296717	duo
龚	296717	gong
腮	296716	sai
邸	296715	di
茄	296715	qie
椒	296714	jiao
蔚	296713	wei
湛	296712	zhan
狩	296711	shou
眶	296710	kuang
栈	296709	zhan
薇	296708	wei
肮	296707	ang
忒	296707	tui
瀑	296706	pu
渣	296705	zha
褂	296704	gua
淳	296704	zhun
搓	296703	chai
叽	296703	ji
臀	296702	tun
妞	296701	niu
巍	296700	wei
隘	296699	e
唔	296699	wu
疚	296698	jiu
鲤	296697	li
畸	296696	qi
戎	296696	rong
肇	296695	zhao
笃	296694	du
辙	296693	zhe
娴	296692	xian
阮	296691	ruan
唬	296690	xiao
札	296690	zha
懊	296689	ao
焘	296688	dao
恤	296687	xu
缉	296686	qi
疹	296686	zhen
潇	296685	xiao
铝	296684	lv
涤	296683	di
扳	296682	pan
恃	296682	shi
喽	296681	lou
拴	296681	quan
扒	296680	bai
砌	296680	qi
遁	296679	dun
楞	296678	leng
阱	296677	jing
咎	296676	jiu
絮	296676	nv
逞	296676	ying
洼	296675	wa
炳	296674	bing
忏	296674	qian
噬	296673	shi
枫	296672	feng
亥	296672	jie
拷	296671	kao
哆	296670	duo
叱	296670	hua
矶	296669	ji
苇	296668	wei
翩	296667	pian
揣	296667	zhui
窒	296666	zhi
侬	296665	nong
靶	296664	ba
胰	296663	yi
蔚	296663	yu
湛	296662	chen
芜	296662	wu
辫	296661	bian
嚎	296660	hao
妾	296659	qie
幌	296658	huang
肮	296657	hang
踉	296657	liang
忒	296657	tei
瀑	296656	bao
佃	296656	dian
葫	296655	hu
皖	296654	wan
叽	296653	jiao
拽	296653	zhuai
滤	296652	lv
睬	296651	cai
妞	296651	hao
俞	296650	yu
匕	296649	bi
谤	296648	bang
嗤	296647	chi
捍	296646	han
戎	296646	reng
孵	296645	fu
倪	296644	ni
瘾	296643	yin
敝	296642	bi
匡	296641	kuang
阮	296641	yuan
磋	296640	cuo
唬	296640	guo
札	296640	ya
绫	296639	ling
懊	296639	yu
汀	296638	ding
焘	296638	tao
淆	296638	xiao
尧	296637	yao
疹	296636	chen
蕊	296636	rui
烘	296635	hong
璋	296634	zhang
亢	296633	kang
轧	296632	ya
恃	296632	zhi
赂	296631	lu
扒	296630	bie
蝗	296630	huang
砌	296630	qie
遁	296629	qun
榆	296629	yu
呃	296628	ai
骏	296628	jun
诛	296627	zhu
咎	296626	gao
絮	296626	na
勺	296626	shao
梵	296625	fan
洼	296625	gui
炽	296624	chi
笠	296623	li
颌	296622	he
闸	296621	zha
哆	296620	chi
叱	296620	e
狒	296620	fei
樊	296619	fan
镕	296618	rong
垢	296617	gou
揣	296617	tuan
窒	296616	die
瘟	296616	wen
缪	296615	mou
菇	296614	gu
琦	296613	qi
湛	296612	dan
剃	296612	ti
迸	296611	beng
溺	296610	ni
炫	296609	xuan
惚	296608	hu
肮	296607	gang
嗨	296607	hai
瀑	296606	bo
佃	296606	tian
陨	296606	yun
赃	296605	zang
皖	296604	huan
羁	296604	ji
臻	296603	zhen
嘀	296602	di
膳	296601	shan
赣	296600	gan
俞	296600	shu
踌	296599	chou
唔	296599	g
匕	296599	pin
殉	296598	xun
桔	296597	ju
瞿	296596	qu
捍	296596	xian
闽	296595	min
豚	296594	tun
掺	296593	can
沌	296592	dun
惰	296591	duo
匡	296591	wang
唬	296590	xia
喳	296590	zha
椭	296589	tuo
咪	296588	mi
霎	296587	sha
蕊	296586	juan
侃	296586	kan
猝	296585	cu
窖	296584	jiao
亢	296583	gang
戮	296583	lu
祠	296582	ci
轧	296582	zha
瞩	296581	zhu
菁	296580	jing
躇	296579	chu
遁	296579	xun
佬	296578	lao
肋	296577	le
咄	296576	duo
勺	296576	shuo
忡	296575	chong
雍	296574	yong
忱	296573	chen
颌	296572	ge
蕾	296572	lei
跄	296571	qiang
硅	296570	gui
哆	296570	zha
伎	296569	ji
炊	296568	chui
钊	296567	zhao
蝠	296566	fu
瘟	296566	wo
缪	296565	miao
屎	296565	shi
拭	296564	shi
谛	296563	di
湛	296562	tan
褪	296562	tui
丞	296561	cheng
卉	296560	hui
溺	296560	ruo
隧	296559	sui
茸	296558	rong
嗨	296557	hei
踉	296557	lang
钳	296557	qian
啃	296556	ken
伢	296555	ya
闺	296554	gui
舔	296553	tian
拽	296553	ye
蹬	296552	deng
嘀	296552	zhe
挛	296551	luan
眺	296550	tiao
袱	296549	fu
陇	296548	long
桔	296547	jie
殴	296547	ou
捍	296546	gan
瞿	296546	ju
柿	296546	shi
梧	296545	wu
豚	296544	dun
倪	296544	nie
惺	296544	xing
掺	296543	chan
弛	296543	chi
侥	296542	jiao
沌	296542	zhuan
琛	296541	chen
惰	296541	tuo
喳	296540	cha
唬	296540	hao
捅	296540	tong
酝	296539	yun
薯	296538	shu
曳	296537	ye
澈	296536	che
锈	296535	xiu
稠	296534	chou
窖	296534	zao
亢	296533	geng
眸	296533	mou
轧	296532	ga
咆	296532	pao
祠	296532	si
簧	296531	huang
鸥	296530	ou
躇	296529	chuo
疡	296529	yang
渎	296528	du
佬	296528	liao
汲	296527	ji
肋	296527	lei
嬉	296526	xi
勺	296526	zhuo
脓	296525	nong
骡	296524	luo
忱	296523	dan
穗	296523	sui
槛	296522	kan
拎	296521	lin
硅	296520	he
巳	296520	si
邢	296519	xing
伎	296519	zhi
廿	296518	nian
搀	296517	chan
曙	296516	shu
瘟	296516	yun
缪	296515	miu
樵	296515	qiao
屎	296515	xi
隅	296514	yu
筛	296513	shai
湛	296512	jin
褪	296512	tun
谒	296512	ye
